run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,J_m
257,357,11.675862228398262,50.315771545617956,13.763522566883774,2.148759083369832,0.29508335473401476,0.6424267662104133,0.032461015342777455
258,358,11.638628037771596,49.75073548619581,14.037277789654706,2.3604643546005413,0.3081984192118628,0.625239518247739,0.03197523737037922
259,359,11.536396036149938,48.322681507002976,14.691557065984483,2.205784355844326,0.28357873260190214,0.651428973393368,0.031643973964038126
260,360,11.38375644819882,45.780829478874196,16.115050852448,2.0664359743434737,0.24520959867154396,0.6807451431765417,0.03223953264954811
261,361,11.564617634899204,48.35153974790117,14.465124005017472,2.1457196317009952,0.27904306991593286,0.654599759871816,0.03174574846717707
262,362,11.676603786308466,48.74742077446517,14.12552721584506,2.346520668140087,0.3002246183845914,0.6227215899585632,0.03259877608407249
263,363,11.665047425887078,47.68143101571564,13.70699221764685,2.6759221878908512,0.3167854199714249,0.601819892284136,0.03359638973104796
264,364,11.528541573628335,50.14232597552166,15.364226802377488,1.9743211286558804,0.2699426344599555,0.675329884386031,0.031574250574700854
265,365,11.722984201085097,50.12830272889062,14.226246989648317,2.163179899691986,0.296836619176419,0.6414317622167716,0.033464156150311744
266,366,11.491830748830875,47.28277240773308,14.950969104333891,2.4943321469711712,0.2983932282725808,0.6273384826948739,0.03399133564626152
267,367,11.45426360191728,47.173785309870794,14.913194468168648,2.2842587350613357,0.28169949782981074,0.6455317451203444,0.03204200233903602
268,368,11.55258015633428,47.47158386697539,14.978017789280567,2.07757250601426,0.2637432965840814,0.670024190888775,0.032469577098218044
269,369,11.361858694559182,45.684952190143555,15.158467174999856,2.3022075949440506,0.2642655658073385,0.6574543153774683,0.03428123933332014
270,370,11.410001592380777,47.5423779017286,15.123954613596279,2.1810942399511113,0.26680995044634076,0.6623794791392645,0.03255348504058266
271,371,11.421007583411544,46.9974905368332,14.841468495755453,2.2422691617023425,0.2753834755704075,0.651636782148177,0.032301599311154984
272,372,11.57634727575035,47.13162873837058,14.206988212239757,2.4529822972574458,0.29889132949036035,0.6115900496670922,0.03333866082867198
273,373,11.539510742366893,47.36265140888209,14.153860411220602,2.6115048950758357,0.30792121272063744,0.6027101195798666,0.03416262764276149
274,374,11.506866560419947,51.354747290314236,16.362771201235173,1.7468947964494461,0.24374393583280263,0.723126189930964,0.03396381732521718
275,375,11.442883177909334,47.26828559268053,15.390084120332531,2.230943441004154,0.2744356984635522,0.6466486332537487,0.03204145592682513
276,376,11.526465251128897,47.710072137105946,14.421282835587695,2.5787283604091087,0.306592506584188,0.6154868785102608,0.03310080306802279
277,377,11.700785617615473,49.09756182522034,13.438337162727969,2.5452742787776366,0.318688006070235,0.609505979407115,0.03309042721698326
278,378,11.725037896239733,50.47682514154215,13.747051163148544,2.4318268408235184,0.3188204356751488,0.6061016355405575,0.03317413291683964
279,379,11.5170688431966,50.701898981957996,14.90349389851826,2.0386847129991352,0.284955070760105,0.6541766851052258,0.03345676503184451
280,380,11.612533002294743,49.089692634186754,13.998234869375441,2.3348173108938965,0.2966790585104774,0.6353498021419471,0.032683664999844084
281,381,11.597552912688101,48.799185358757754,14.183677633182814,2.396234680628467,0.30440556795147805,0.6142720394023967,0.03280303671428642
282,382,11.569497041719796,50.12530748531886,14.735434126265423,2.275790438992445,0.2974531237830481,0.6279754988755207,0.03390809252575646
283,383,11.523313274263138,49.53197015438397,14.66348984983464,2.1689959423278182,0.2866913344605164,0.656653173969648,0.03183217553225196
284,384,11.561091353853566,48.97305808322808,14.766344470941831,2.372306715990046,0.2969919043424758,0.628025573929713,0.03315167994977103
285,385,11.511867011664158,49.36101949787992,15.31751524905984,1.9368775579392263,0.26527356270492775,0.6824324009439977,0.033105630225789544
286,386,11.61005660743827,47.97663011356059,14.587294528654919,2.2238506640049103,0.2857741601572514,0.6305512329142217,0.03318523444507226
287,387,11.588867448955241,47.00418685874426,13.91743220152955,2.556198214057151,0.3016687686824168,0.6158661112490019,0.03397506326984947
288,388,11.767242781078991,52.35065784388175,13.392945200689667,2.11286080825181,0.3066777901000818,0.6351062768977396,0.03367355071113852
289,389,11.615746112250552,48.718949111350256,13.952719454412529,2.4017087179071694,0.30445048357635396,0.6294563697687724,0.0323937028672335
290,390,11.804192537599715,50.17838465427174,13.270333661095476,2.3448204823231364,0.3170695185691327,0.6103963535244714,0.03369644267908118
291,391,11.470901611125857,48.23936695732776,14.840887243611103,2.0720735621868656,0.265111084132098,0.6683421652994507,0.03224779540302269
292,392,11.563638491435338,49.59297214183443,14.775096319270979,2.3221900914978555,0.29957614445815434,0.6301600044076543,0.0330176427221379
293,393,11.481525920962913,50.46990757670214,15.538807680010773,1.961129194399021,0.26727988415745485,0.6806799206295391,0.03155861682723594
294,394,11.602448817207073,48.39072991472036,14.489590974217482,2.259802016910651,0.2906698303084113,0.6333299459010341,0.031949483960605776
295,395,11.606038245150298,48.075495793998655,14.224140702337468,2.3607437590586358,0.29501721898206656,0.6250288769373594,0.03234092483901221
296,396,11.584772417485262,48.13451093694532,14.615189216392263,2.380083425945589,0.2944704542898258,0.6344418738286653,0.03270187961532095
297,397,11.504995501746148,49.979709063054315,14.984495138271939,2.0573493068005213,0.27454236336675764,0.675082010115275,0.03179959812929045
298,398,11.562701861881738,48.25121609495914,14.298038979024223,2.347105641026044,0.29747767393635205,0.6367971598692017,0.032599177265140805
299,399,11.561497155231468,48.236782264334224,14.40923602538405,2.3625128075184527,0.29744481452815896,0.6317462625675649,0.03193516630630292
300,400,11.656195985897565,49.368698507102664,13.900176021624299,2.4144038108492225,0.3074760894780084,0.6235101062320503,0.032208071792511665
301,401,11.607082786895031,50.60021943880291,13.999430920598293,2.153690285813674,0.29566203263083835,0.6493379586707823,0.03233183395390662
302,402,11.559833192213326,48.7408697982292,14.532615886176156,2.172370178007757,0.287893662940777,0.644201175640023,0.0324632694378702
303,403,11.463722949981271,46.57785221916872,14.439477014045604,2.3880812249955454,0.2839001451342683,0.6277100127358538,0.03429928228047574
304,404,11.447629625576823,45.905358884300924,15.83189964671208,2.0828230711030216,0.24979608638651374,0.6827268133194379,0.03336460633622825
305,405,11.447429506796247,49.45833871817996,15.272862319010539,1.9045739466253515,0.2580764197410357,0.6938531762222536,0.033069505663485634
306,406,11.666058449998228,49.82174650592842,14.484926718222093,2.2331698635250916,0.2968075095047884,0.6373745704561448,0.03278224424670438
307,407,11.651498373176825,50.36034297199043,14.06887085122705,2.188569029298449,0.3011172634132396,0.6291719790475215,0.03294777917472128
308,408,11.592720641140637,49.423776590982015,14.843599122520956,1.9569610387148941,0.2678910309146011,0.6662942418353732,0.03213627928424075
309,409,11.557869829184767,50.42296657889622,14.783341797584137,1.9743500833678311,0.27805277679346074,0.6676633338245365,0.03276930324581191
310,410,11.789951750305146,52.274560709236596,13.61667506635492,2.3253077017682067,0.32014133899767694,0.6214013255416532,0.033494368448694814
311,411,11.542163398014857,49.06784192883937,14.4716631942362,2.3069603333298794,0.2932995990409576,0.632943939350859,0.03217780512610004
312,412,11.666695401013982,50.26384834757542,13.844152733870752,2.2332919601550962,0.3011435819754209,0.6411258916444897,0.03226516848903984
313,413,11.430592221448958,46.21068601211421,15.218182833656634,2.2958073203513862,0.27333981926868633,0.638272024747796,0.03303216472502728
314,414,11.579050167005985,50.5554786707243,14.38448909201406,2.0256818657926594,0.28036106825682067,0.6589222255449243,0.03193206864836036
315,415,11.592611379825279,49.365317948991716,14.221878097964543,2.3323554322821423,0.3011978267294017,0.6325518774225022,0.03167853444037845
316,416,11.472315754753165,46.40176503866627,14.63889183254782,2.5350561718379474,0.2915536029544912,0.6296022712720054,0.03391384252330859
317,417,11.619110578544095,50.756902439059886,14.82373249178621,2.0746713632106015,0.2824386712210043,0.6659858760902013,0.03289354240757333
318,418,11.606197810054809,46.461413052168695,13.913857481143815,2.662394096425814,0.30942806666433326,0.5988500198096498,0.03411159193184687
319,419,11.73440195739838,50.3641542219637,13.623707840166446,2.5818662926046194,0.32867812153809084,0.6065579817359825,0.03330971359330377
320,420,11.719523819757693,52.92266782120056,13.878655802434949,2.061840722344133,0.2986740625781294,0.6550655624824542,0.03309775474879047
